證券代碼	年月日	開盤價(元)	最高價(元)	最低價(元)	收盤價(元)	成交量(千股)	成交值(千元)	報酬率％	週轉率％	流通在外股數(千股)	市值(百萬元)	最後揭示買價	最後揭示賣價	報酬率-Ln	市值比重％	成交值比重％	成交筆數(筆)	本益比-TSE	本益比-TEJ	股價淨值比-TSE	股價淨值比-TEJ	漲跌停	股價營收比-TEJ	股利殖利率-TSE	現金股利率	股價漲跌(元)	高低價差%	次日開盤參考價	次日漲停價	次日跌停價	注意股票(A)	處置股票(D)	全額交割(Y)	市場別
Y9999 加權指數	20201015	12892.3	12909.1	12786.3	12827.8	6066363	182308417	-0.7082	0.5049	713784557	38734821	 	 	-0.7107	100	100	1590482	 	21.3633	 	1.9619	 	1.252	 	3.1897	-91.49	0.9509	 	 	 	 	 	 	TSE
Y9999 加權指數	20201016	12814.2	12896.3	12750.4	12750.4	6189889	187444509	-0.6038	0.5271	713783057	38501299	 	 	-0.6056	100	100	1600782	 	21.2347	 	1.9501	 	1.2445	 	3.2091	-77.45	1.1376	 	 	 	 	 	 	TSE
Y9999 加權指數	20201019	12803.3	12911.4	12803.3	12908.3	5370531	165105692	1.2389	0.418	713783057	38977283	 	 	1.2313	100	100	1394909	 	21.4974	 	1.9742	 	1.2599	 	3.1699	157.97	0.8477	 	 	 	 	 	 	TSE
Y9999 加權指數	20201020	12890	12917.8	12862.4	12862.4	4737368	148198152	-0.3561	0.3694	713783057	38838509	 	 	-0.3568	100	100	1282424	 	21.4201	 	1.9671	 	1.2554	 	3.1812	-45.97	0.429	 	 	 	 	 	 	TSE
Y9999 加權指數	20201021	12889.9	12942.1	12846.4	12877.3	5658937	170079821	0.1157	0.4818	713783057	38883310	 	 	0.1156	100	100	1522971	 	21.4436	 	1.9693	 	1.2568	 	3.1775	14.88	0.744	 	 	 	 	 	 	TSE
Y9999 加權指數	20201022	12855	12917	12827.4	12917	5778195	175346026	0.3089	0.5237	713489690	38996637	 	 	0.3084	100	100	1433304	 	21.5093	 	1.9756	 	1.2608	 	3.1678	39.78	0.696	 	 	 	 	 	 	TSE
Y9999 加權指數	20201023	12945.1	12963.3	12875.2	12898.8	5327338	152625190	-0.141	0.4955	715734726	38988020	 	 	-0.1411	100	100	1366312	 	21.5012	 	1.9718	 	1.2591	 	3.1679	-18.21	0.6815	 	 	 	 	 	 	TSE
Y9999 加權指數	20201026	12923.5	12971.6	12894.2	12909	6677343	164887331	0.0792	0.6018	715754726	39020647	 	 	0.0791	100	100	1657539	 	21.5198	 	1.9735	 	1.2602	 	3.1653	10.21	0.6001	 	 	 	 	 	 	TSE
Y9999 加權指數	20201027	12867.8	12884.3	12821.1	12875	6050727	171090786	-0.2635	0.5304	715754728	38917638	 	 	-0.2639	100	100	1538295	 	21.4631	 	1.9683	 	1.2569	 	3.1639	-34.02	0.49	 	 	 	 	 	 	TSE
Y9999 加權指數	20201028	12853.8	12880	12761.3	12793.8	6285954	178393235	-0.6311	0.5138	715834796	38674512	 	 	-0.6331	100	100	1733636	 	21.3291	 	1.956	 	1.2491	 	3.1838	-81.26	0.9216	 	 	 	 	 	 	TSE
Y9999 加權指數	20201029	12687.6	12699.8	12583.4	12662.9	6761490	189181317	-1.0227	0.53	715841791	38280575	 	 	-1.028	100	100	1689175	 	21.1115	 	1.936	 	1.2363	 	3.2165	-130.84	0.9102	 	 	 	 	 	 	TSE
Y9999 加權指數	20201030	12651.4	12656.3	12546.3	12546.3	6541713	199921272	-0.9206	0.5518	716233470	37931270	 	 	-0.9248	100	100	1668859	 	20.9184	 	1.9183	 	1.225	 	3.2401	-116.57	0.8683	 	 	 	 	 	 	TSE
Y9999 加權指數	20201102	12565.3	12594.3	12480.7	12591.3	5294905	166402723	0.3584	0.415	716719293	38072959	 	 	0.3578	100	100	1386795	 	21.0051	 	1.925	 	1.2297	 	3.2301	44.97	0.9061	 	 	 	 	 	 	TSE
Y9999 加權指數	20201103	12641.3	12760.1	12641.3	12736	5322961	168037751	1.1492	0.4152	716969362	38512176	 	 	1.1427	100	100	1382926	 	21.2473	 	1.9472	 	1.2439	 	3.1932	144.7	0.944	 	 	 	 	 	 	TSE
Y9999 加權指數	20201104	12766.9	12885.3	12736	12867.9	6578096	193635582	1.0356	0.4674	717013105	38915268	 	 	1.0302	100	100	1543351	 	21.4701	 	1.9676	 	1.257	 	3.1601	131.89	1.172	 	 	 	 	 	 	TSE
Y9999 加權指數	20201105	12878	12918.8	12840.4	12918.8	5603467	176324654	0.3956	0.4135	717083086	39071780	 	 	0.3948	100	100	1402391	 	21.5566	 	1.9755	 	1.262	 	3.1476	50.9	0.6093	 	 	 	 	 	 	TSE
Y9999 加權指數	20201106	12952.5	12999.2	12927.3	12973.5	5767873	185205040	0.4236	0.4513	717084119	39237401	 	 	0.4228	100	100	1455346	 	21.6484	 	1.984	 	1.2674	 	3.1342	54.73	0.5562	 	 	 	 	 	 	TSE
Y9999 加權指數	20201109	13054	13149.9	13048.7	13127.5	6798077	223243577	1.1866	0.5197	717079007	39703427	 	 	1.1796	100	100	1678202	 	21.9058	 	2.0076	 	1.2825	 	3.0968	153.94	0.7803	 	 	 	 	 	 	TSE
Y9999 加權指數	20201110	13090.7	13142.2	13022.9	13081.7	7757716	251582354	-0.3485	0.6692	717079477	39567439	 	 	-0.3491	100	100	2038986	 	21.8307	 	2.0007	 	1.2781	 	3.1142	-45.75	0.9088	 	 	 	 	 	 	TSE
Y9999 加權指數	20201111	13067	13262.2	13067	13262.2	8185194	243187688	1.3796	0.7179	717146109	40113199	 	 	1.3701	100	100	2112008	 	22.1326	 	2.0283	 	1.2958	 	3.0717	180.47	1.4918	 	 	 	 	 	 	TSE
Y9999 加權指數	20201112	13324.9	13324.9	13193.7	13221.8	6858089	226313274	-0.3047	0.5782	717014522	39988678	 	 	-0.3052	100	100	1750856	 	22.0628	 	2.0224	 	1.2919	 	3.0813	-40.41	0.9887	 	 	 	 	 	 	TSE
Y9999 加權指數	20201113	13221.8	13273.3	13170.1	13273.3	5864501	181096250	0.3899	0.494	717014364	40143802	 	 	0.3891	100	100	1490133	 	22.1481	 	2.0302	 	1.2969	 	3.0684	51.55	0.7806	 	 	 	 	 	 	TSE
Y9999 加權指數	20201116	13356.7	13551.8	13356.7	13551.8	6776528	237134623	2.0982	0.5411	717251640	40989167	 	 	2.0765	100	100	1801933	 	22.6047	 	2.0723	 	1.3241	 	3.0055	278.5	1.4698	 	 	 	 	 	 	TSE
Y9999 加權指數	20201117	13723.8	13780.1	13593	13593	6633573	239482702	0.3039	0.5852	717252468	41112876	 	 	0.3034	100	100	1866529	 	22.6733	 	2.0786	 	1.3282	 	2.9964	41.18	1.3807	 	 	 	 	 	 	TSE
Y9999 加權指數	20201118	13628.4	13773.3	13608.7	13773.3	6591867	234580312	1.3263	0.5814	717252468	41657151	 	 	1.3176	100	100	1792194	 	22.9738	 	2.1062	 	1.3458	 	2.9573	180.28	1.2107	 	 	 	 	 	 	TSE
Y9999 加權指數	20201119	13775.3	13785.9	13700	13722.4	6243552	209775157	-0.3693	0.563	716962551	41471241	 	 	-0.3699	100	100	1702339	 	22.8893	 	2.0991	 	1.3399	 	2.97	-50.86	0.6235	 	 	 	 	 	 	TSE
Y9999 加權指數	20201120	13702.6	13726.2	13666.1	13716.4	5986755	221195197	-0.0437	0.5437	716962669	41453629	 	 	-0.0437	100	100	1722729	 	22.8797	 	2.0982	 	1.3393	 	2.9713	-5.99	0.4383	 	 	 	 	 	 	TSE
Y9999 加權指數	20201123	13793.5	13921.2	13793.5	13878	7028271	239256004	1.1779	0.6236	716964709	41940445	 	 	1.171	100	100	1892861	 	23.1489	 	2.1229	 	1.3551	 	2.9368	161.57	0.9303	 	 	 	 	 	 	TSE
